file,case,title
"200307/臺灣新竹地方法院刑事/SCDM,92,訴,76,20030723,1.json",訴,違反廢棄物清理法等
"200307/臺灣桃園地方法院刑事/TYDM,91,訴,67,20030704,4.json",訴,違反廢棄物清理法
"200307/臺灣桃園地方法院刑事/TYDM,92,訴,440,20030730,1.json",訴,違反廢棄物清理法
"200307/臺灣桃園地方法院刑事/TYDM,92,訴,64,20030716,1.json",訴,違反廢棄物清理法
"200307/臺灣桃園地方法院刑事/TYDM,92,訴緝,61,20030708,1.json",訴緝,違反廢棄物清理法
"200307/臺灣臺中地方法院刑事/TCDM,92,訴,1070,20030708,1.json",訴,違反廢棄物清理法等
"200307/臺灣臺中地方法院刑事/TCDM,92,訴,1195,20030703,1.json",訴,違反廢棄物清理法
"200307/臺灣臺中地方法院刑事/TCDM,92,訴,1476,20030714,1.json",訴,違反廢棄物清理法等
"200307/臺灣臺南地方法院刑事/TNDM,91,訴,1238,20030709,2.json",訴,違反廢棄物清理法
"200307/臺灣苗栗地方法院刑事/MLDM,91,訴,26,20030722,1.json",訴,違反廢棄物清理法
"200307/臺灣苗栗地方法院刑事/MLDM,92,苗簡,636,20030730,1.json",苗簡,違反廢棄物清理法
"200307/臺灣高等法院刑事/TPHM,92,上訴,1195,20030725,1.json",上訴,違反廢棄物清理法等
"200307/臺灣高等法院刑事/TPHM,92,上訴,157,20030730,1.json",上訴,違反廢棄物清理法
"200307/臺灣高等法院刑事/TPHM,92,上訴,1826,20030722,1.json",上訴,違反廢棄物清理法
"200307/臺灣高等法院刑事/TPHM,92,上訴,1837,20030709,1.json",上訴,違反廢棄物清理法
"200307/臺灣高等法院刑事/TPHM,92,上訴,2063,20030731,1.json",上訴,違反廢棄物清理法
"200307/臺灣高等法院刑事/TPHM,92,上訴,2071,20030731,1.json",上訴,違反廢棄物清理法
"200307/臺灣高等法院臺南分院刑事/TNHM,92,上訴,495,20030716,1.json",上訴,違反廢棄物清理法
"200307/臺灣高等法院臺南分院刑事/TNHM,92,上訴,630,20030715,1.json",上訴,違反廢棄物清理法
"200307/臺灣高等法院高雄分院刑事/KSHM,91,上訴,2017,20030714,1.json",上訴,違反廢棄物清理法
"200307/臺灣高等法院高雄分院刑事/KSHM,92,上訴,1074,20030731,1.json",上訴,違反廢棄物清理法等
"200307/臺灣高等法院高雄分院刑事/KSHM,92,上訴,1105,20030723,1.json",上訴,違反廢棄物清理法等
"200307/臺灣高等法院高雄分院刑事/KSHM,92,上訴,1167,20030725,1.json",上訴,違反廢棄物清理法
"200307/臺灣高等法院高雄分院刑事/KSHM,92,上訴,1180,20030731,1.json",上訴,違反廢棄物清理法
"200307/臺灣高等法院高雄分院刑事/KSHM,92,上訴,122,20030729,1.json",上訴,違反廢棄物清理法
"200307/臺灣高等法院高雄分院刑事/KSHM,92,上訴,580,20030724,1.json",上訴,違反廢棄物清理法
"200307/臺灣高等法院高雄分院刑事/KSHM,92,上訴,700,20030731,1.json",上訴,違反廢棄物清理法
"200307/臺灣高等法院高雄分院刑事/KSHM,92,上訴,702,20030701,1.json",上訴,違反廢棄物清理法
"200307/臺灣高等法院高雄分院刑事/KSHM,92,上訴,965,20030714,1.json",上訴,違反廢棄物清理法
"200307/臺灣高雄地方法院刑事/KSDM,91,訴,1438,20030711,2.json",訴,違反廢棄物清理法
"200307/臺灣高雄地方法院刑事/KSDM,92,訴,1252,20030715,1.json",訴,違反廢棄物清理法
"200307/臺灣高雄地方法院刑事/KSDM,92,訴,557,20030731,1.json",訴,違反廢棄物清理法
"200307/臺灣高雄地方法院刑事/KSDM,92,訴,599,20030730,1.json",訴,違反廢棄物清理法
"200308/最高法院刑事/TPSM,92,台上,4475,20030814.json",台上,違反廢棄物清理法
"200308/臺中簡易庭刑事/TCEM,92,中簡,1758,20030822,1.json",中簡,違反廢棄物清理法
"200308/臺灣基隆地方法院刑事/KLDM,92,訴,265,20030818,1.json",訴,違反廢棄物清理法
"200308/臺灣屏東地方法院刑事/PTDM,92,簡,268,20030819,1.json",簡,違反廢棄物清理法
"200308/臺灣屏東地方法院刑事/PTDM,92,簡上,57,20030819,1.json",簡上,違反廢棄物清理法
"200308/臺灣屏東地方法院刑事/PTDM,92,訴緝,36,20030804,1.json",訴緝,違反廢棄物清理法
"200308/臺灣新竹地方法院刑事/SCDM,91,訴,436,20030812,1.json",訴,違反廢棄物清理法等
"200308/臺灣新竹地方法院刑事/SCDM,91,訴,740,20030820,1.json",訴,違反廢棄物清理法
"200308/臺灣新竹地方法院刑事/SCDM,92,訴,149,20030829,1.json",訴,違反廢棄物清理法
"200308/臺灣新竹地方法院刑事/SCDM,92,訴,318,20030828,1.json",訴,違反廢棄物清理法
"200308/臺灣桃園地方法院刑事/TYDM,90,訴,1010,20030815,1.json",訴,違反廢棄物清理法等
"200308/臺灣桃園地方法院刑事/TYDM,91,訴,758,20030815,1.json",訴,違反廢棄物清理法
"200308/臺灣桃園地方法院刑事/TYDM,92,訴,157,20030813,1.json",訴,違反廢棄物清理法
"200308/臺灣桃園地方法院刑事/TYDM,92,訴,415,20030821,3.json",訴,違反廢棄物清理法
"200308/臺灣桃園地方法院刑事/TYDM,92,訴,483,20030818,1.json",訴,違反廢棄物清理法
"200308/臺灣桃園地方法院刑事/TYDM,92,訴,575,20030814,2.json",訴,違反廢棄物清理法
"200308/臺灣桃園地方法院刑事/TYDM,92,訴,73,20030818,1.json",訴,違反廢棄物清理法等
"200308/臺灣桃園地方法院刑事/TYDM,92,訴,920,20030829,1.json",訴,違反廢棄物清理法
"200308/臺灣臺中地方法院刑事/TCDM,90,訴,893,20030808,1.json",訴,違反廢棄物清理法
"200308/臺灣臺中地方法院刑事/TCDM,91,訴,1980,20030806,1.json",訴,違反廢棄物清理法
"200308/臺灣臺中地方法院刑事/TCDM,92,訴,1208,20030820,1.json",訴,違反廢棄物清理法等
"200308/臺灣臺中地方法院刑事/TCDM,92,訴,922,20030806,1.json",訴,違反廢棄物清理法
"200308/臺灣臺中地方法院刑事/TCDM,92,訴,983,20030812,1.json",訴,違反廢棄物清理法
"200308/臺灣臺中地方法院刑事/TCDM,92,訴,990,20030804,1.json",訴,違反廢棄物清理法等
"200308/臺灣苗栗地方法院刑事/MLDM,91,訴,230,20030805,3.json",訴,違反廢棄物清理法
"200308/臺灣苗栗地方法院刑事/MLDM,92,訴,161,20030821,1.json",訴,違反廢棄物清理法
"200308/臺灣高等法院刑事/TPHM,91,上訴,3724,20030822,1.json",上訴,違反廢棄物清理法等
"200308/臺灣高等法院刑事/TPHM,92,上訴,1372,20030811,1.json",上訴,違反廢棄物清理法
"200308/臺灣高等法院刑事/TPHM,92,上訴,1641,20030828,1.json",上訴,違反廢棄物清理法
"200308/臺灣高等法院刑事/TPHM,92,上訴,1924,20030804,1.json",上訴,違反廢棄物清理法
"200308/臺灣高等法院刑事/TPHM,92,上訴,2320,20030813,1.json",上訴,違反廢棄物清理法
"200308/臺灣高等法院刑事/TPHM,92,上訴,2360,20030819,1.json",上訴,違反廢棄物清理法
"200308/臺灣高等法院臺南分院刑事/TNHM,92,上訴,588,20030805,1.json",上訴,違反廢棄物清理法
"200308/臺灣高等法院高雄分院刑事/KSHM,92,上更(一),162,20030812,1.json",上更一,違反廢棄物清理法
"200308/臺灣高等法院高雄分院刑事/KSHM,92,上訴,1122,20030813,1.json",上訴,違反廢棄物清理法
"200308/臺灣高等法院高雄分院刑事/KSHM,92,上訴,1197,20030813,1.json",上訴,違反廢棄物清理法
"200308/臺灣高等法院高雄分院刑事/KSHM,92,上訴,1318,20030827,1.json",上訴,違反廢棄物清理法
"200308/臺灣高等法院高雄分院刑事/KSHM,92,上訴,774,20030805,1.json",上訴,違反廢棄物清理法
"200308/臺灣高雄地方法院刑事/KSDM,91,訴,1322,20030812,1.json",訴,違反廢棄物清理法等
"200308/臺灣高雄地方法院刑事/KSDM,91,訴,1668,20030808,2.json",訴,違反廢棄物清理法
"200308/臺灣高雄地方法院刑事/KSDM,91,訴,3691,20030826,1.json",訴,違反廢棄物清理法
"200308/臺灣高雄地方法院刑事/KSDM,92,簡,2036,20030811,1.json",簡,違反廢棄物清理法
"200308/臺灣高雄地方法院刑事/KSDM,92,簡,2136,20030829,1.json",簡,違反廢棄物清理法
"200308/臺灣高雄地方法院刑事/KSDM,92,訴,717,20030827,1.json",訴,違反廢棄物清理法等
"200308/臺灣高雄地方法院刑事/KSDM,92,訴,853,20030829,1.json",訴,違反廢棄物清理法等
"200309/士林簡易庭刑事/SLEM,92,士簡,1198,20030903,1.json",士簡,違反廢棄物清理法
"200309/最高法院刑事/TPSM,92,台上,5089,20030918.json",台上,違反廢棄物清理法
"200309/最高法院刑事/TPSM,92,台上,5383,20030925.json",台上,違反廢棄物清理法
"200309/臺灣南投地方法院刑事/NTDM,92,訴,253,20030919,1.json",訴,違反廢棄物清理法
"200309/臺灣屏東地方法院刑事/PTDM,91,訴,545,20030909,1.json",訴,違反廢棄物清理法等
"200309/臺灣屏東地方法院刑事/PTDM,92,訴,379,20030910,1.json",訴,違反廢棄物清理法等
"200309/臺灣屏東地方法院刑事/PTDM,92,訴,379,20030910,2.json",訴,違反廢棄物清理法等
"200309/臺灣屏東地方法院刑事/PTDM,92,訴,89,20030910,2.json",訴,違反廢棄物清理法等
"200309/臺灣新竹地方法院刑事/SCDM,91,訴,348,20030917,1.json",訴,違反廢棄物清理法
"200309/臺灣新竹地方法院刑事/SCDM,91,訴,745,20030915,2.json",訴,違反廢棄物清理法
"200309/臺灣新竹地方法院刑事/SCDM,92,訴,326,20030930,1.json",訴,違反廢棄物清理法等
"200309/臺灣新竹地方法院刑事/SCDM,92,訴,408,20030910,1.json",訴,違反廢棄物清理法
"200309/臺灣新竹地方法院刑事/SCDM,92,訴,45,20030930,1.json",訴,違反廢棄物清理法
"200309/臺灣桃園地方法院刑事/TYDM,91,訴,884,20030903,1.json",訴,違反廢棄物清理法
"200309/臺灣桃園地方法院刑事/TYDM,92,簡,150,20030924,2.json",簡,違反廢棄物清理法
"200309/臺灣桃園地方法院刑事/TYDM,92,簡,97,20030916,1.json",簡,違反廢棄物清理法
"200309/臺灣桃園地方法院刑事/TYDM,92,訴,211,20030908,1.json",訴,違反廢棄物清理法
"200309/臺灣桃園地方法院刑事/TYDM,92,訴,277,20030922,1.json",訴,違反廢棄物清理法
"200309/臺灣桃園地方法院刑事/TYDM,92,訴,466,20030929,1.json",訴,違反廢棄物清理法
"200309/臺灣臺中地方法院刑事/TCDM,90,訴,893,20030922,3.json",訴,違反廢棄物清理法
"200309/臺灣臺南地方法院刑事/TNDM,91,訴,1259,20030908,1.json",訴,違反廢棄物清理法
"200309/臺灣苗栗地方法院刑事/MLDM,92,苗簡,773,20030930,1.json",苗簡,違反廢棄物清理法
"200309/臺灣苗栗地方法院刑事/MLDM,92,訴,270,20030909,1.json",訴,違反廢棄物清理法
"200309/臺灣苗栗地方法院刑事/MLDM,92,訴,69,20030924,2.json",訴,違反廢棄物清理法
"200309/臺灣高等法院刑事/TPHM,91,上訴,2512,20030926,2.json",上訴,違反廢棄物清理法
"200309/臺灣高等法院刑事/TPHM,92,上訴,1667,20030912,1.json",上訴,違反廢棄物清理法等
"200309/臺灣高等法院刑事/TPHM,92,上訴,1741,20030916,1.json",上訴,違反廢棄物清理法
"200309/臺灣高等法院刑事/TPHM,92,上訴,1892,20030916,1.json",上訴,違反廢棄物清理法
"200309/臺灣高等法院刑事/TPHM,92,上訴,2036,20030930,1.json",上訴,違反廢棄物清理法
"200309/臺灣高等法院刑事/TPHM,92,上訴,2177,20030925,1.json",上訴,違反廢棄物清理法
"200309/臺灣高等法院刑事/TPHM,92,上訴,2324,20030916,1.json",上訴,違反廢棄物清理法
"200309/臺灣高等法院刑事/TPHM,92,上訴,2375,20030924,1.json",上訴,違反廢棄物清理法
"200309/臺灣高等法院刑事/TPHM,92,上訴,2405,20030910,1.json",上訴,違反廢棄物清理法
"200309/臺灣高等法院刑事/TPHM,92,上訴,2709,20030917,1.json",上訴,違反廢棄物清理法等
"200309/臺灣高等法院臺南分院刑事/TNHM,92,上訴,821,20030916,1.json",上訴,違反廢棄物清理法
"200309/臺灣高等法院高雄分院刑事/KSHM,92,上訴,1068,20030925,1.json",上訴,違反廢棄物清理法
"200309/臺灣高雄地方法院刑事/KSDM,92,簡,2959,20030919,1.json",簡,違反廢棄物清理法
"200309/臺灣高雄地方法院刑事/KSDM,92,簡,3153,20030917,1.json",簡,違反廢棄物清理法
"200309/臺灣高雄地方法院刑事/KSDM,92,簡,3459,20030912,1.json",簡,違反廢棄物清理法
"200309/臺灣高雄地方法院刑事/KSDM,92,訴,2076,20030901,1.json",訴,違反廢棄物清理法
"200309/臺灣高雄地方法院刑事/KSDM,92,訴,557,20030915,2.json",訴,違反廢棄物清理法
"200310/最高法院刑事/TPSM,92,台上,5420,20031002.json",台上,違反廢棄物清理法
"200310/最高法院刑事/TPSM,92,台上,5487,20031002.json",台上,違反廢棄物清理法
"200310/最高法院刑事/TPSM,92,台上,5516,20031002.json",台上,違反廢棄物清理法
"200310/最高法院刑事/TPSM,92,台上,5532,20031002.json",台上,違反廢棄物清理法
"200310/最高法院刑事/TPSM,92,台上,5583,20031008.json",台上,違反廢棄物清理法
"200310/最高法院刑事/TPSM,92,台上,5675,20031009.json",台上,違反廢棄物清理法
"200310/最高法院刑事/TPSM,92,台上,5758,20031015.json",台上,違反廢棄物清理法
"200310/最高法院刑事/TPSM,92,台上,5839,20031016.json",台上,違反廢棄物清理法
"200310/最高法院刑事/TPSM,92,台上,5979,20031023.json",台上,違反廢棄物清理法
"200310/臺灣桃園地方法院刑事/TYDM,92,桃簡,1581,20031031,1.json",桃簡,違反廢棄物清理法
"200310/臺灣桃園地方法院刑事/TYDM,92,簡,213,20031031,1.json",簡,違反廢棄物清理法
"200310/臺灣桃園地方法院刑事/TYDM,92,簡,225,20031031,1.json",簡,違反廢棄物清理法
"200310/臺灣桃園地方法院刑事/TYDM,92,訴,298,20031021,1.json",訴,違反廢棄物清理法
"200310/臺灣臺中地方法院刑事/TCDM,92,訴,2058,20031031,1.json",訴,違反廢棄物清理法
"200310/臺灣臺中地方法院刑事/TCDM,92,訴,2096,20031014,1.json",訴,違反廢棄物清理法
"200310/臺灣臺中地方法院刑事/TCDM,92,訴,772,20031002,1.json",訴,違反廢棄物清理法
"200310/臺灣苗栗地方法院刑事/MLDM,92,苗簡,874,20031031,1.json",苗簡,違反廢棄物清理法
"200310/臺灣苗栗地方法院刑事/MLDM,92,訴,274,20031013,1.json",訴,違反廢棄物清理法
"200310/臺灣苗栗地方法院刑事/MLDM,92,訴緝,8,20031009,2.json",訴緝,違反廢棄物清理法
"200310/臺灣苗栗地方法院刑事/MLDM,92,訴緝,9,20031008,1.json",訴緝,違反廢棄物清理法
"200310/臺灣高等法院刑事/TPHM,92,上訴,2060,20031023,1.json",上訴,違反廢棄物清理法
"200310/臺灣高等法院刑事/TPHM,92,上訴,2223,20031017,1.json",上訴,違反廢棄物清理法
"200310/臺灣高等法院刑事/TPHM,92,上訴,2258,20031002,1.json",上訴,違反廢棄物清理法等
"200310/臺灣高等法院刑事/TPHM,92,上訴,2447,20031031,1.json",上訴,違反廢棄物清理法等
"200310/臺灣高等法院刑事/TPHM,92,上訴,2451,20031003,1.json",上訴,違反廢棄物清理法等
"200310/臺灣高等法院刑事/TPHM,92,上訴,2510,20031023,1.json",上訴,違反廢棄物清理法
"200310/臺灣高等法院刑事/TPHM,92,上訴,2675,20031007,1.json",上訴,違反廢棄物清理法
"200310/臺灣高等法院刑事/TPHM,92,上訴,2721,20031009,1.json",上訴,違反廢棄物清理法
"200310/臺灣高等法院刑事/TPHM,92,上訴,273,20031008,1.json",上訴,違反廢棄物清理法
"200310/臺灣高等法院刑事/TPHM,92,上訴,2742,20031013,1.json",上訴,違反廢棄物清理法
"200310/臺灣高等法院刑事/TPHM,92,上訴,520,20031023,1.json",上訴,違反廢棄物清理法
"200310/臺灣高等法院臺南分院刑事/TNHM,92,上訴,1058,20031007,1.json",上訴,違反廢棄物清理法
"200310/臺灣高等法院臺南分院刑事/TNHM,92,上訴,866,20031009,1.json",上訴,違反廢棄物清理法
"200310/臺灣高等法院高雄分院刑事/KSHM,92,上訴,1226,20031014,1.json",上訴,違反廢棄物清理法
"200310/臺灣高等法院高雄分院刑事/KSHM,92,上訴,1362,20031023,1.json",上訴,違反廢棄物清理法
"200310/臺灣高等法院高雄分院刑事/KSHM,92,上訴,2189,20031027,1.json",上訴,違反廢棄物清理法
"200310/臺灣高等法院高雄分院刑事/KSHM,92,上訴,476,20031009,1.json",上訴,違反廢棄物清理法等
"200310/臺灣高雄地方法院刑事/KSDM,92,易,1136,20031027,2.json",易,違反廢棄物清理法
"200310/臺灣高雄地方法院刑事/KSDM,92,簡,4295,20031022,1.json",簡,違反廢棄物清理法
"200310/臺灣高雄地方法院刑事/KSDM,92,訴,1272,20031016,1.json",訴,違反廢棄物清理法等
"200310/臺灣高雄地方法院刑事/KSDM,92,訴,2263,20031017,1.json",訴,違反廢棄物清理法
"200310/臺灣高雄地方法院刑事/KSDM,92,訴,2263,20031024,2.json",訴,違反廢棄物清理法
"200311/最高法院刑事/TPSM,92,台上,6197,20031106.json",台上,違反廢棄物清理法
"200311/最高法院刑事/TPSM,92,台上,6235,20031106.json",台上,違反廢棄物清理法
"200311/最高法院刑事/TPSM,92,台上,6609,20031127.json",台上,違反廢棄物清理法
"200311/最高法院刑事/TPSM,92,台上,6711,20031127,1.json",台上,違反廢棄物清理法
"200311/最高法院刑事/TPSM,92,台抗,447,20031106.json",台抗,違反廢棄物清理法等罪聲請定其應執行刑
"200311/最高法院刑事/TPSM,92,台抗,476,20031120.json",台抗,違反廢棄物清理法聲請再審
"200311/最高法院刑事/TPSM,92,台非,389,20031119.json",台非,違反廢棄物清理法
"200311/臺灣南投地方法院刑事/NTDM,92,投刑簡,809,20031125,1.json",投刑簡,違反廢棄物清理法
"200311/臺灣南投地方法院刑事/NTDM,92,訴,219,20031114,2.json",訴,違反廢棄物清理法
"200311/臺灣屏東地方法院刑事/PTDM,92,簡,674,20031113,1.json",簡,違反廢棄物清理法
"200311/臺灣桃園地方法院刑事/TYDM,90,訴,1202,20031128,1.json",訴,違反廢棄物清理法
"200311/臺灣桃園地方法院刑事/TYDM,92,簡,252,20031128,1.json",簡,違反廢棄物清理法等
"200311/臺灣桃園地方法院刑事/TYDM,92,訴,173,20031119,1.json",訴,違反廢棄物清理法
"200311/臺灣桃園地方法院刑事/TYDM,92,訴,364,20031128,1.json",訴,違反廢棄物清理法
"200311/臺灣桃園地方法院刑事/TYDM,92,訴,948,20031113,1.json",訴,違反廢棄物清理法
"200311/臺灣臺中地方法院刑事/TCDM,92,訴,2096,20031128,2.json",訴,違反廢棄物清理法
"200311/臺灣臺中地方法院刑事/TCDM,92,訴,2265,20031114,1.json",訴,違反廢棄物清理法
"200311/臺灣苗栗地方法院刑事/MLDM,92,苗簡,944,20031130,1.json",苗簡,違反廢棄物清理法
"200311/臺灣苗栗地方法院刑事/MLDM,92,訴,304,20031111,1.json",訴,違反廢棄物清理法等
"200311/臺灣苗栗地方法院刑事/MLDM,92,訴,304,20031111,2.json",訴,違反廢棄物清理法等
"200311/臺灣高等法院刑事/TPHM,91,上訴,3717,20031128,1.json",上訴,違反廢棄物清理法等
"200311/臺灣高等法院刑事/TPHM,92,上更(一),650,20031120,1.json",上更一,違反廢棄物清理法
"200311/臺灣高等法院刑事/TPHM,92,上更(一),698,20031128,1.json",上更一,違反廢棄物清理法等
"200311/臺灣高等法院刑事/TPHM,92,上訴,2935,20031125,1.json",上訴,違反廢棄物清理法
"200311/臺灣高等法院刑事/TPHM,92,上訴,3118,20031126,1.json",上訴,違反廢棄物清理法
"200311/臺灣高等法院刑事/TPHM,92,上訴,3403,20031111,1.json",上訴,違反廢棄物清理法
"200311/臺灣高等法院刑事/TPHM,92,上訴,3451,20031105,1.json",上訴,違反廢棄物清理法等
"200311/臺灣高等法院刑事/TPHM,92,上訴,3679,20031112,1.json",上訴,違反廢棄物清理法等
"200311/臺灣高等法院刑事/TPHM,92,上訴,906,20031128,1.json",上訴,違反廢棄物清理法等
"200311/臺灣高等法院刑事/TPHM,92,附民,121,20031119,1.json",附民,違反廢棄物清理法
"200311/臺灣高等法院臺南分院刑事/TNHM,92,上訴,818,20031113,1.json",上訴,違反廢棄物清理法
"200311/臺灣高等法院高雄分院刑事/KSHM,92,上訴,1831,20031111,1.json",上訴,違反廢棄物清理法
"200311/臺灣高雄地方法院刑事/KSDM,91,訴,3726,20031121,1.json",訴,違反廢棄物清理法等
"200311/臺灣高雄地方法院刑事/KSDM,92,簡,3143,20031110,1.json",簡,違反廢棄物清理法
"200311/臺灣高雄地方法院刑事/KSDM,92,簡,4534,20031121,1.json",簡,違反廢棄物清理法
"200311/臺灣高雄地方法院刑事/KSDM,92,簡,4727,20031128,1.json",簡,違反廢棄物清理法
"200312/最高法院刑事/TPSM,92,台上,6804,20031204.json",台上,違反廢棄物清理法
"200312/最高法院刑事/TPSM,92,台上,6892,20031204.json",台上,違反廢棄物清理法
"200312/最高法院刑事/TPSM,92,台上,6939,20031211.json",台上,違反廢棄物清理法
"200312/最高法院刑事/TPSM,92,台上,6992,20031211.json",台上,違反廢棄物清理法
"200312/最高法院刑事/TPSM,92,台上,7037,20031211.json",台上,違反廢棄物清理法
"200312/最高法院刑事/TPSM,92,台上,7193,20031218.json",台上,違反廢棄物清理法
"200312/最高法院刑事/TPSM,92,台上,7194,20031218.json",台上,違反廢棄物清理法
"200312/最高法院刑事/TPSM,92,台上,7346,20031230.json",台上,違反廢棄物清理法
"200312/臺中簡易庭刑事/TCEM,92,中簡,2464,20031211,1.json",中簡,違反廢棄物清理法
"200312/臺灣桃園地方法院刑事/TYDM,90,訴,1010,20031223,2.json",訴,違反廢棄物清理法等
"200312/臺灣桃園地方法院刑事/TYDM,92,桃簡,1283,20031231,1.json",桃簡,違反廢棄物清理法
"200312/臺灣桃園地方法院刑事/TYDM,92,簡,346,20031229,1.json",簡,違反廢棄物清理法
"200312/臺灣桃園地方法院刑事/TYDM,92,訴,1076,20031209,1.json",訴,違反廢棄物清理法
"200312/臺灣桃園地方法院刑事/TYDM,92,訴,1416,20031201,1.json",訴,違反廢棄物清理法等
"200312/臺灣桃園地方法院刑事/TYDM,92,訴,185,20031216,1.json",訴,違反廢棄物清理法等
"200312/臺灣桃園地方法院刑事/TYDM,92,訴,240,20031208,1.json",訴,違反廢棄物清理法
"200312/臺灣臺中地方法院刑事/TCDM,92,訴,2253,20031216,1.json",訴,違反廢棄物清理法
"200312/臺灣臺中地方法院刑事/TCDM,92,訴,2255,20031231,1.json",訴,違反廢棄物清理法
"200312/臺灣臺中地方法院刑事/TCDM,92,訴,2568,20031212,1.json",訴,違反廢棄物清理法
"200312/臺灣臺南地方法院刑事/TNDM,92,簡,336,20031217,1.json",簡,違反廢棄物清理法
"200312/臺灣臺南地方法院刑事/TNDM,92,簡,383,20031216,1.json",簡,違反廢棄物清理法
"200312/臺灣高等法院刑事/TPHM,92,上訴,1317,20031231,1.json",上訴,違反廢棄物清理法
"200312/臺灣高等法院刑事/TPHM,92,上訴,1776,20031209,1.json",上訴,違反廢棄物清理法
"200312/臺灣高等法院刑事/TPHM,92,上訴,2485,20031210,1.json",上訴,違反廢棄物清理法
"200312/臺灣高等法院刑事/TPHM,92,上訴,2744,20031219,1.json",上訴,違反廢棄物清理法
"200312/臺灣高等法院刑事/TPHM,92,上訴,2791,20031218,1.json",上訴,違反廢棄物清理法等
"200312/臺灣高等法院刑事/TPHM,92,上訴,2986,20031205,1.json",上訴,違反廢棄物清理法等
"200312/臺灣高等法院刑事/TPHM,92,上訴,3223,20031218,1.json",上訴,違反廢棄物清理法等
"200312/臺灣高等法院刑事/TPHM,92,上訴,3395,20031230,1.json",上訴,違反廢棄物清理法等
"200312/臺灣高等法院刑事/TPHM,92,上訴,3419,20031224,1.json",上訴,違反廢棄物清理法
"200312/臺灣高等法院刑事/TPHM,92,上訴,3612,20031209,1.json",上訴,違反廢棄物清理法
"200312/臺灣高等法院刑事/TPHM,92,上訴,3614,20031217,1.json",上訴,違反廢棄物清理法等
"200312/臺灣高等法院刑事/TPHM,92,上訴,3669,20031211,1.json",上訴,違反廢棄物清理法
"200312/臺灣高等法院刑事/TPHM,92,上訴,4013,20031223,1.json",上訴,違反廢棄物清理法
"200312/臺灣高等法院刑事/TPHM,92,附民上,136,20031217,1.json",附民上,違反廢棄物清理法等
"200312/臺灣高等法院臺南分院刑事/TNHM,92,上更(一),399,20031203,2.json",上更一,違反廢棄物清理法
"200312/臺灣高等法院臺南分院刑事/TNHM,92,上訴,1187,20031204,1.json",上訴,違反廢棄物清理法
"200312/臺灣高等法院臺南分院刑事/TNHM,92,上訴,1242,20031204,1.json",上訴,違反廢棄物清理法
"200312/臺灣高等法院臺南分院刑事/TNHM,92,上訴,1322,20031204,1.json",上訴,違反廢棄物清理法
"200312/臺灣高等法院高雄分院刑事/KSHM,92,上訴,1226,20031223,2.json",上訴,違反廢棄物清理法
"200312/臺灣高等法院高雄分院刑事/KSHM,92,上訴,1820,20031231,1.json",上訴,違反廢棄物清理法
"200312/臺灣高等法院高雄分院刑事/KSHM,92,上訴,1886,20031218,1.json",上訴,違反廢棄物清理法等
"200312/臺灣高等法院高雄分院刑事/KSHM,92,上訴,2019,20031216,1.json",上訴,違反廢棄物清理法
"200312/臺灣高等法院高雄分院刑事/KSHM,92,上訴,2103,20031231,1.json",上訴,違反廢棄物清理法等
"200312/臺灣高等法院高雄分院刑事/KSHM,92,上訴,476,20031225,2.json",上訴,違反廢棄物清理法等
"200312/臺灣高雄地方法院刑事/KSDM,91,訴,3726,20031231,3.json",訴,違反廢棄物清理法等
"200312/臺灣高雄地方法院刑事/KSDM,91,訴,478,20031219,3.json",訴,違反廢棄物清理法
"200401/最高法院刑事/TPSM,93,台上,156,20040108.json",台上,違反廢棄物清理法
"200401/最高法院刑事/TPSM,93,台上,177,20040109.json",台上,違反廢棄物清理法等
"200401/最高法院刑事/TPSM,93,台上,312,20040115.json",台上,違反廢棄物清理法
"200401/臺灣南投地方法院刑事/NTDM,92,投刑簡,722,20040130,1.json",投刑簡,違反廢棄物清理法
"200401/臺灣南投地方法院刑事/NTDM,92,訴,497,20040129,1.json",訴,違反廢棄物清理法
"200401/臺灣南投地方法院刑事/NTDM,92,訴,553,20040108,1.json",訴,違反廢棄物清理法
"200401/臺灣南投地方法院刑事/NTDM,93,投刑簡,90,20040119,1.json",投刑簡,違反廢棄物清理法
"200401/臺灣基隆地方法院刑事/KLDM,93,訴,30,20040130,1.json",訴,違反廢棄物清理法
"200401/臺灣屏東地方法院刑事/PTDM,92,訴,796,20040108,1.json",訴,違反廢棄物清理法
"200401/臺灣屏東地方法院刑事/PTDM,92,訴,796,20040130,2.json",訴,違反廢棄物清理法
"200401/臺灣屏東地方法院刑事/PTDM,93,簡,43,20040127,1.json",簡,違反廢棄物清理法
"200401/臺灣新竹地方法院刑事/SCDM,91,訴,50,20040119,1.json",訴,違反廢棄物清理法
"200401/臺灣新竹地方法院刑事/SCDM,92,訴,318,20040107,2.json",訴,違反廢棄物清理法
"200401/臺灣桃園地方法院刑事/TYDM,91,訴,1400,20040130,1.json",訴,違反廢棄物清理法等
"200401/臺灣桃園地方法院刑事/TYDM,92,簡,325,20040112,1.json",簡,違反廢棄物清理法
"200401/臺灣桃園地方法院刑事/TYDM,92,訴,1652,20040109,1.json",訴,違反廢棄物清理法
"200401/臺灣桃園地方法院刑事/TYDM,92,訴,695,20040105,1.json",訴,違反廢棄物清理法
"200401/臺灣臺中地方法院刑事/TCDM,92,訴,2400,20040113,1.json",訴,違反廢棄物清理法
